자치구,법정동,아파트,년,거래건수,평균거래금액,최근거래일,가격대
송파구,방이동,한승,2023,1,228000.0,2023-04-26,20억 이상
송파구,방이동,한성나이스빌,2025,1,64500.0,2025-06-20,10억 미만
송파구,방이동,태평양파크1,2024,1,132000.0,2024-12-25,10억~15억
송파구,방이동,태평양파크1,2023,1,119000.0,2023-06-14,10억~15억
송파구,방이동,주함위너스Ⅰ,2025,1,69000.0,2025-01-10,10억 미만
관악구,사당동,관악푸르지오102동,2023,1,104000.0,2023-08-10,10억~15억
관악구,봉천동,해태보라매타워,2023,1,77000.0,2023-05-04,10억 미만
관악구,봉천동,하이캐슬,2024,1,58500.0,2024-04-12,10억 미만
관악구,봉천동,하이캐슬,2023,1,56000.0,2023-03-09,10억 미만
관악구,봉천동,프라비다2,2026,1,16900.0,2026-01-12,10억 미만
송파구,방이동,인택스빌3차,2024,1,63000.0,2024-04-29,10억 미만
송파구,방이동,인택스빌,2024,1,65000.0,2024-09-13,10억 미만
송파구,방이동,이스턴잠실,2024,1,34500.0,2024-03-28,10억 미만
송파구,방이동,은성아파트,2025,1,67000.0,2025-03-15,10억 미만
송파구,방이동,윈저하우스,2024,1,55000.0,2024-05-31,10억 미만
송파구,방이동,윈저하우스,2023,1,50000.0,2023-05-09,10억 미만
송파구,방이동,현대빌라(208-19),2024,1,133000.0,2024-11-16,10억~15억
송파구,방이동,해태그린피아빌라트,2025,1,255000.0,2025-10-31,20억 이상
광진구,구의동,파크타운,2025,1,84800.0,2025-12-05,10억 미만
광진구,구의동,파크타운,2023,1,81500.0,2023-06-19,10억 미만
광진구,구의동,파르네빌,2025,1,110000.0,2025-02-15,10억~15억
광진구,구의동,파르네빌,2024,1,135000.0,2024-05-04,10억~15억
광진구,구의동,은진아파트5차,2025,1,46500.0,2025-09-13,10억 미만
광진구,구의동,은진아파트5차,2023,1,40500.0,2023-04-20,10억 미만
광진구,구의동,우신,2025,1,48500.0,2025-02-28,10억 미만
성북구,하월곡동,동신주택,2024,1,37000.0,2024-03-05,10억 미만
광진구,군자동,에피소드1,2025,1,24000.0,2025-03-10,10억 미만
광진구,군자동,에피소드1,2024,1,22000.0,2024-08-08,10억 미만
광진구,군자동,광진동양파라곤1단지,2024,1,119500.0,2024-08-10,10억~15억
송파구,방이동,해동아파트B동(134-22),2025,1,53000.0,2025-02-15,10억 미만
송파구,방이동,한승,2025,1,320000.0,2025-01-08,20억 이상
송파구,방이동,한승,2024,1,300000.0,2024-08-28,20억 이상
송파구,삼전동,하이파크아파트,2025,1,75000.0,2025-11-28,10억 미만
성북구,청량리동,샹그레빌아파트,2023,1,69000.0,2023-04-03,10억 미만
광진구,자양동,경남아너스빌,2023,1,70000.0,2023-02-02,10억 미만
광진구,능동,그린,2025,1,64500.0,2025-09-26,10억 미만
광진구,군자동,호동,2023,1,61000.0,2023-09-24,10억 미만
광진구,자양동,그린,2025,1,83000.0,2025-02-06,10억 미만
송파구,삼전동,에이메스더리버송파,2025,1,69000.0,2025-03-10,10억 미만
송파구,삼전동,레이크시티,2023,1,23000.0,2023-10-13,10억 미만
송파구,삼전동,동원아이파크,2024,1,67000.0,2024-04-06,10억 미만
송파구,삼전동,동신,2025,1,63000.0,2025-01-09,10억 미만
송파구,삼전동,동승,2025,1,40800.0,2025-03-23,10억 미만
송파구,삼전동,경덕,2023,1,56500.0,2023-01-31,10억 미만
송파구,방이동,현대홈타운스위트104,2024,1,160000.0,2024-06-22,15억~20억
송파구,방이동,현대홈타운스위트103,2025,1,178000.0,2025-10-31,15억~20억
송파구,방이동,현대주상복합,2025,1,32000.0,2025-01-07,10억 미만
송파구,방이동,현대월드빌리지,2024,1,183000.0,2024-04-26,15억~20억
송파구,석촌동,신부파스카빌,2024,1,54000.0,2024-01-08,10억 미만
송파구,석촌동,신부파스카빌,2023,1,44000.0,2023-12-21,10억 미만
송파구,석촌동,석촌,2025,1,85000.0,2025-09-10,10억 미만
송파구,석촌동,서원파인뷰(102동),2025,1,81000.0,2025-02-22,10억 미만
송파구,석촌동,서원파인뷰(102동),2024,1,73000.0,2024-05-03,10억 미만
송파구,석촌동,베스트휴,2023,1,45000.0,2023-08-11,10억 미만
관악구,봉천동,프라비다1,2023,1,15000.0,2023-03-24,10억 미만
관악구,봉천동,푸르빌3차,2025,1,65000.0,2025-09-23,10억 미만
관악구,봉천동,코스코수,2024,1,51500.0,2024-09-06,10억 미만
관악구,봉천동,코스모블루,2023,1,14000.0,2023-11-07,10억 미만
관악구,봉천동,캐릭터그린빌,2023,1,107000.0,2023-10-20,10억~15억
관악구,봉천동,제창그로힐,2024,1,71600.0,2024-04-02,10억 미만
송파구,석촌동,미켈란호수가,2023,1,170000.0,2023-02-25,15억~20억
송파구,석촌동,로쟌뷰,2024,1,153000.0,2024-01-13,15억~20억
송파구,삼전동,현대1,2023,1,86000.0,2023-05-08,10억 미만
송파구,삼전동,한양,2024,1,59000.0,2024-05-07,10억 미만
관악구,봉천동,에이스인헌,2024,1,52500.0,2024-04-01,10억 미만
광진구,자양동,그린,2023,1,69000.0,2023-07-03,10억 미만
광진구,자양동,구의현대홈시티,2024,1,100000.0,2024-05-28,10억~15억
성북구,종암동,아이파크종암동1차,2026,1,119000.0,2026-01-02,10억~15억
성북구,종암동,센트럴힐,2023,1,37000.0,2023-09-02,10억 미만
성북구,종암동,선경(127),2025,1,47000.0,2025-08-21,10억 미만
성북구,종암동,선경(127),2024,1,49500.0,2024-08-30,10억 미만
성북구,종암동,선경(127),2023,1,49000.0,2023-10-17,10억 미만
성북구,종암동,래미안세레니티,2026,1,113000.0,2026-01-03,10억~15억
광진구,자양동,로얄동아,2023,1,93000.0,2023-06-27,10억 미만
광진구,자양동,더샵스타시티,2026,1,270000.0,2026-01-02,20억 이상
광진구,자양동,대종리버빌,2023,1,71000.0,2023-08-15,10억 미만
관악구,봉천동,에메랄드105동,2024,1,74000.0,2024-04-06,10억 미만
관악구,봉천동,에메랄드104동,2023,1,60000.0,2023-07-18,10억 미만
관악구,봉천동,에메랄드103동,2023,1,66000.0,2023-07-17,10억 미만
송파구,석촌동,예명,2023,1,43000.0,2023-12-01,10억 미만
성북구,종암동,고려,2024,1,26200.0,2024-05-21,10억 미만
성북구,정릉동,풍산쉐르빌(815-1),2024,1,55000.0,2024-04-25,10억 미만
광진구,자양동,신호빌라트,2025,1,168000.0,2025-08-05,15억~20억
광진구,자양동,신호빌라트,2023,1,160000.0,2023-10-31,15억~20억
광진구,자양동,스카이빌2차,2024,1,38000.0,2024-05-21,10억 미만
광진구,자양동,스카이빌1차,2025,1,73000.0,2025-11-24,10억 미만
관악구,봉천동,선경,2025,1,50000.0,2025-01-11,10억 미만
관악구,봉천동,선경,2023,1,38000.0,2023-04-25,10억 미만
관악구,봉천동,서희스타힐스,2024,1,79500.0,2024-06-18,10억 미만
송파구,송파동,경남레이크파크,2024,1,189000.0,2024-06-06,15억~20억
송파구,송파동,각산,2024,1,70000.0,2024-08-01,10억 미만
송파구,송파동,SK,2024,1,113000.0,2024-08-15,10억~15억
송파구,송파동,SK,2023,1,105500.0,2023-11-30,10억~15억
관악구,봉천동,은천누리에뜰,2025,1,95000.0,2025-07-02,10억 미만
관악구,봉천동,은천1,2024,1,85000.0,2024-10-17,10억 미만
관악구,봉천동,에이스인헌,2025,1,49800.0,2025-06-04,10억 미만
광진구,자양동,우성4,2024,1,113000.0,2024-04-06,10억~15억
광진구,자양동,우성4,2023,1,89500.0,2023-06-19,10억 미만
광진구,자양동,이튼타워리버3차,2023,1,138000.0,2023-04-06,10억~15억
광진구,자양동,이튼타워리버1차,2023,1,110000.0,2023-12-02,10억~15억
성북구,정릉동,정릉중앙하이츠아파트,2023,1,26000.0,2023-08-31,10억 미만
송파구,송파동,레이크해모로,2023,1,140000.0,2023-11-30,10억~15억
송파구,송파동,래미안송파파인탑,2026,1,210000.0,2026-01-05,20억 이상
송파구,송파동,대우레이크월드,2024,1,182000.0,2024-12-04,15억~20억
관악구,봉천동,서울대역해담채,2023,1,14800.0,2023-12-21,10억 미만
관악구,봉천동,아이펠리스,2023,1,60000.0,2023-10-18,10억 미만
관악구,봉천동,신양,2025,1,43500.0,2025-06-10,10억 미만
관악구,봉천동,신성새실마을103동,2024,1,64000.0,2024-11-13,10억 미만
광진구,자양동,대원캐슬빌,2025,1,67000.0,2025-03-19,10억 미만
광진구,자양동,대보아파트(798-3),2025,1,67000.0,2025-08-13,10억 미만
광진구,자양동,대보아파트(798-3),2024,1,77000.0,2024-09-04,10억 미만
광진구,자양동,대동,2023,1,99500.0,2023-08-18,10억 미만
관악구,봉천동,브라운스톤관악,2026,1,81000.0,2026-01-06,10억 미만
송파구,송파동,호수임광,2023,1,117700.0,2023-07-01,10억~15억
송파구,송파동,호수,2023,1,58000.0,2023-10-18,10억 미만
송파구,송파동,현대레이크빌1,2023,1,50000.0,2023-06-03,10억 미만
송파구,송파동,한양파크뷰,2024,1,77000.0,2024-10-25,10억 미만
송파구,송파동,온누리,2025,1,51000.0,2025-02-04,10억 미만
송파구,송파동,온누리,2023,1,60000.0,2023-02-13,10억 미만
송파구,송파동,여흥레이크빌,2024,1,182500.0,2024-10-11,15억~20억
송파구,송파동,송파포트힐한샘인사이드,2025,1,84000.0,2025-06-24,10억 미만
송파구,송파동,송파파밀리에더퍼스트,2026,1,140000.0,2026-01-10,10억~15억
송파구,송파동,송파파밀리에더퍼스트,2024,1,135000.0,2024-10-25,10억~15억
송파구,송파동,송파센텀레이크,2024,1,133000.0,2024-06-05,10억~15억
송파구,송파동,송파,2025,1,99000.0,2025-04-29,10억 미만
광진구,자양동,명성,2023,1,74000.0,2023-04-22,10억 미만
성북구,정릉동,정릉한일유앤아이,2024,1,54000.0,2024-08-14,10억 미만
광진구,자양동,우성6,2023,1,114500.0,2023-05-04,10억~15억
관악구,봉천동,생모리츠타운,2023,1,51000.0,2023-07-31,10억 미만
관악구,봉천동,새진8차,2023,1,52000.0,2023-04-17,10억 미만
관악구,봉천동,새진7차,2023,1,81000.0,2023-04-16,10억 미만
성북구,정릉동,정릉스카이쌍용아파트,2026,1,74900.0,2026-01-04,10억 미만
광진구,자양동,자양8차현대홈타운,2026,1,192000.0,2026-01-02,15억~20억
광진구,자양동,자양7차현대홈타운,2026,1,154000.0,2026-01-05,15억~20억
광진구,자양동,자양하늘채베르,2023,1,74100.0,2023-08-29,10억 미만
광진구,자양동,태천해오름주상복합,2024,1,48000.0,2024-06-26,10억 미만
광진구,자양동,한강이레,2023,1,72000.0,2023-08-06,10억 미만
관악구,봉천동,새진6차,2024,1,55000.0,2024-11-11,10억 미만
관악구,봉천동,새진3차,2025,1,68000.0,2025-09-02,10억 미만
관악구,봉천동,새진3차,2024,1,65000.0,2024-07-12,10억 미만
관악구,봉천동,새진(1653-10),2025,1,57000.0,2025-06-03,10억 미만
관악구,봉천동,새진(1653-10),2024,1,56000.0,2024-09-28,10억 미만
관악구,봉천동,삼성아트빌(1690-163),2025,1,67500.0,2025-07-04,10억 미만
관악구,봉천동,삼성,2023,1,28000.0,2023-06-19,10억 미만
광진구,자양동,한강로얄,2023,1,88000.0,2023-03-28,10억 미만
광진구,자양동,파라다이스리버빌,2024,1,170000.0,2024-03-05,15억~20억
성북구,정릉동,정릉꿈에그린,2026,1,80000.0,2026-01-02,10억 미만
광진구,자양동,한영해시안,2025,1,57500.0,2025-08-21,10억 미만
광진구,자양동,한영해시안,2024,1,70000.0,2024-09-09,10억 미만
관악구,봉천동,봉천동,2024,1,38500.0,2024-06-13,10억 미만
관악구,봉천동,복권,2024,1,31500.0,2024-02-27,10억 미만
관악구,봉천동,보람하이빌,2025,1,43000.0,2025-06-11,10억 미만
관악구,봉천동,보람(685-100),2025,1,33000.0,2025-04-05,10억 미만
관악구,봉천동,보람(685-100),2024,1,32000.0,2024-01-20,10억 미만
송파구,신천동,잠실시그마타워,2024,1,270000.0,2024-05-08,20억 이상
송파구,신천동,잠실더샵스타파크,2023,1,225000.0,2023-09-22,20억 이상
송파구,송파동,힐스빌,2025,1,63000.0,2025-08-08,10억 미만
송파구,송파동,힐스빌,2023,1,38000.0,2023-07-18,10억 미만
송파구,송파동,호수임광,2026,1,148000.0,2026-01-05,10억~15억
관악구,봉천동,생모리츠타운,2025,1,67000.0,2025-03-15,10억 미만
송파구,오금동,노블레스카운티,2024,1,90000.0,2024-02-24,10억 미만
송파구,오금동,그랑밸리(64),2025,1,70000.0,2025-11-13,10억 미만
송파구,오금동,그랑밸리(119-27),2024,1,53000.0,2024-05-25,10억 미만
송파구,신천동,현대타워,2023,1,120000.0,2023-02-13,10억~15억
송파구,신천동,한빛웰리스,2025,1,180000.0,2025-07-11,15억~20억
송파구,신천동,한빛웰리스,2024,1,155000.0,2024-03-04,15억~20억
송파구,신천동,한빛웰리스,2023,1,132000.0,2023-02-06,10억~15억
송파구,신천동,잠실아이스페이스,2023,1,120000.0,2023-07-25,10억~15억
관악구,봉천동,보람(685-100),2023,1,40000.0,2023-03-18,10억 미만
관악구,봉천동,보라매우성,2023,1,57000.0,2023-05-22,10억 미만
관악구,봉천동,보라매롯데캐슬,2023,1,139000.0,2023-09-19,10억~15억
관악구,봉천동,벽산타운II,2023,1,80000.0,2023-10-25,10억 미만
관악구,봉천동,봉천두솔,2025,1,31000.0,2025-06-18,10억 미만
관악구,봉천동,봉천동,2025,1,30000.0,2025-10-19,10억 미만
광진구,자양동,한강성원,2024,1,97500.0,2024-07-01,10억 미만
